[-],[km^2],[mm],[mm],[mm],[mm],[mm],[-],[-],[-],[%],[mm],[mm],[mm],[mm],[m^3],[-],[-],[-],[-] 
filename,A,S1_0,S2_0,S3_0,BS_0,SS_0,BFI,Kbase,Ksurf,A_i,C1,C2,C3,Cavg,Qsum,R2,NSE,RMSE,PBIAS 
results_calperiodtest1-63,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",19.65,199.644,399.288,262,375898556.17144275,28663740.0,0.5163642735162625,-30.074853348970958,1809681.2955204854,-1211.407918755343 
results_calperiodtest1-64,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",19.725,200.406,400.812,263,374891378.90852284,28663740.0,0.5162758700364771,-29.937417909566413,1805675.0022381449,-1207.894150967469 
results_calperiodtest1-65,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",19.8,201.168,402.336,264,373884201.64560294,28663740.0,0.5161853141158742,-29.80040900853742,1801672.2755521813,-1204.3803831795956 
results_calperiodtest1-66,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",19.875,201.93,403.86,265,372877024.38268304,28663740.0,0.5160925857165926,-29.663826645883947,1797673.1392869097,-1200.8666153917216 
results_calperiodtest1-67,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",19.95,202.692,405.384,266,371869847.1197632,28663740.0,0.5159976646461084,-29.527670821606023,1793677.6174576522,-1197.3528476038482 
results_calperiodtest1-68,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",20.025,203.454,406.908,267,370862669.85684335,28663740.0,0.5159005305564898,-29.391941535703612,1789685.7342723864,-1193.8390798159742 
results_calperiodtest1-69,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",20.1,204.216,408.432,268,369855492.5939235,28663740.0,0.5158011629436555,-29.256638788176723,1785697.5141334126,-1190.3253120281006 
results_calperiodtest1-70,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",20.175,204.978,409.956,269,368848315.3310036,28663740.0,0.5156995411466476,-29.121762579025397,1781712.9816390288,-1186.8115442402268 
results_calperiodtest1-71,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",20.25,205.74,411.48,270,367841138.0680837,28663740.0,0.5155956443469045,-28.987312908249564,1777732.1615852176,-1183.297776452353 
results_calperiodtest1-72,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",20.325,206.502,413.004,271,366833960.8051639,28663740.0,0.5154894515675486,-28.853289775849305,1773755.0789673566,-1179.7840086644796 
results_calperiodtest1-73,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",20.4,207.264,414.528,272,365826783.54224414,28663740.0,0.5153809416726766,-28.71969318182456,1769781.7589819268,-1176.2702408766063 
results_calperiodtest1-74,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",20.475,208.026,416.052,273,364819606.27932423,28663740.0,0.5152700933666641,-28.586523126175326,1765812.227028247,-1172.7564730887325 
results_calperiodtest1-75,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",20.55,208.788,417.576,274,363812429.01640433,28663740.0,0.5151568851934751,-28.453779608901648,1761846.5087102172,-1169.2427053008587 
results_calperiodtest1-76,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",20.625,209.55,419.1,275,362805251.75348455,28663740.0,0.5150412955359848,-28.3214626300035,1757884.6298380713,-1165.728937512985 
results_calperiodtest1-77,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",20.7,210.312,420.624,276,361798074.4905646,28663740.0,0.5149233026153077,-28.189572189480888,1753926.6164301492,-1162.215169725111 
results_calperiodtest1-78,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",20.775,211.074,422.148,277,360790897.22764486,28663740.0,0.5148028844901413,-28.0581082873338,1749972.494714679,-1158.701401937238 
results_calperiodtest1-79,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",20.85,211.836,423.672,278,359783719.96472484,28663740.0,0.514680019056119,-27.927070923562226,1746022.2911315733,-1155.1876341493637 
results_calperiodtest1-80,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",20.925,212.598,425.196,279,358776624.99778336,28663740.0,0.5145837145912647,-27.795389434554615,1742043.646500228,-1151.6741534697962 
results_calperiodtest1-81,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",21.0,213.36,426.72,280,357769584.3526188,28663740.0,0.5145042841948898,-27.663428245591184,1738047.4142579036,-1148.1608623041475 
results_calperiodtest1-82,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",21.075,214.122,428.244,281,356762543.7074544,28663740.0,0.5144225940730859,-27.53189419825934,1734054.9524500403,-1144.647571138499 
results_calperiodtest1-83,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",21.15,214.884,429.768,282,355755503.0622899,28663740.0,0.514338622259958,-27.40078729255907,1730066.2871796538,-1141.1342799728502 
results_calperiodtest1-84,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",21.225,215.646,431.292,283,354748462.41712534,28663740.0,0.5142523466138333,-27.270107528490332,1726081.444766098,-1137.6209888072015 
results_calperiodtest1-85,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",21.3,216.408,432.816,284,353741421.7719609,28663740.0,0.5141637448163828,-27.139854906053184,1722100.4517469946,-1134.1076976415532 
results_calperiodtest1-86,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",21.375,217.17,434.34,285,352734381.12679636,28663740.0,0.5140727943717561,-27.010029425247588,1718123.334880164,-1130.5944064759044 
results_calperiodtest1-87,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",21.45,217.932,435.864,286,351727340.481632,28663740.0,0.5139794726057176,-26.880631086073567,1714150.1211455842,-1127.081115310256 
results_calperiodtest1-88,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",21.525,218.694,437.388,287,350720299.8377542,28663740.0,0.513888507195333,-26.751407445205366,1710173.059388842,-1123.5678241490964 
results_calperiodtest1-89,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",21.6,219.456,438.912,288,349713259.19413894,28663740.0,0.5137961304680696,-26.622559426551224,1706198.3280758495,-1120.0545329888525 
results_calperiodtest1-90,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",21.675,220.218,440.436,289,348706218.5505238,28663740.0,0.5137013531790255,-26.494138552399797,1702227.5384659935,-1116.5412418286094 
results_calperiodtest1-91,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",21.75,220.98,441.96,290,347699177.9069087,28663740.0,0.5136041520974011,-26.366144822751036,1698260.7182081614,-1113.027950668366 
results_calperiodtest1-92,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",21.825,221.742,443.484,291,346692137.2632935,28663740.0,0.5135045038086232,-26.23857823760493,1694297.8951824084,-1109.5146595081223 
results_calperiodtest1-93,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",21.9,222.504,445.008,292,345685096.61967844,28663740.0,0.513402384713499,-26.111438796961544,1690339.0975020123,-1106.0013683478794 
results_calperiodtest1-94,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",21.975,223.266,446.532,293,344678055.97606325,28663740.0,0.5132977710273797,-25.984726500820802,1686384.3535155402,-1102.4880771876358 
results_calperiodtest1-95,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",22.05,224.028,448.056,294,343671015.33244807,28663740.0,0.5131906387793369,-25.858441349182748,1682433.6918089439,-1098.9747860273924 
results_calperiodtest1-96,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",22.125,224.79,449.58,295,342663974.68883294,28663740.0,0.5130809638113486,-25.732583342047374,1678487.1412076573,-1095.461494867149 
results_calperiodtest1-97,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",22.2,225.552,451.104,296,341656934.04521775,28663740.0,0.5129687217775054,-25.607152479414683,1674544.7307787186,-1091.9482037069054 
results_calperiodtest1-98,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",22.275,226.314,452.628,297,340649893.40160275,28663740.0,0.512853888143218,-25.482148761284673,1670606.4898329058,-1088.4349125466626 
results_calperiodtest1-99,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",22.35,227.076,454.152,298,339642852.7579875,28663740.0,0.5127364381844519,-25.357572187657347,1666672.4479268899,-1084.921621386419 
results_calperiodtest1-100,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",22.425,227.838,455.676,299,338635812.1143724,28663740.0,0.5126163469869641,-25.233422758532697,1662742.6348654008,-1081.4083302261756 
results_calperiodtest1-101,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",22.5,228.6,457.2,300,337628771.47075725,28663740.0,0.5124935894455624,-25.109700473910717,1658817.080703413,-1077.8950390659322 
results_calperiodtest1-102,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",22.575,229.362,458.724,301,336621730.8271421,28663740.0,0.5123681402633785,-24.98640533379145,1654895.815748348,-1074.3817479056888 
results_calperiodtest1-103,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",22.65,230.124,460.248,302,335614690.1835269,28663740.0,0.5122399739511564,-24.863537338174822,1650978.870562285,-1070.8684567454452 
results_calperiodtest1-104,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",22.725,230.886,461.772,303,334607649.53991175,28663740.0,0.5121090648265542,-24.741096487060883,1647066.2759642012,-1067.3551655852018 
results_calperiodtest1-105,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",22.8,231.648,463.296,304,333600608.8962965,28663740.0,0.5119753870134705,-24.619082780449617,1643158.0630322152,-1063.8418744249582 
results_calperiodtest1-106,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",22.875,232.41,464.82,305,332593568.2526814,28663740.0,0.5118389144413816,-24.49749621834104,1639254.263105854,-1060.328583264715 
results_calperiodtest1-107,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",22.95,233.172,466.344,306,331586527.60906625,28663740.0,0.5116996208447013,-24.376336800735164,1635354.9077883337,-1056.8152921044716 
results_calperiodtest1-108,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",23.025,233.934,467.868,307,330579486.96545106,28663740.0,0.511557479762156,-24.255604527631938,1631460.0289488537,-1053.3020009442278 
results_calperiodtest1-109,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",23.1,234.696,469.392,308,329572446.3218359,28663740.0,0.5114124645361836,-24.135299399031414,1627569.6587249152,-1049.7887097839844 
results_calperiodtest1-110,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",23.175,235.458,470.916,309,328565405.67822075,28663740.0,0.5112645483123477,-24.015421414933556,1623683.8295246442,-1046.2754186237414 
results_calperiodtest1-111,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",23.25,236.22,472.44,310,327558365.0346056,28663740.0,0.5111137040387799,-23.895970575338385,1619802.57402914,-1042.762127463498 
results_calperiodtest1-112,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",23.325,236.982,473.964,311,326551324.3909905,28663740.0,0.5109599044656364,-23.776946880245884,1615925.9251948323,-1039.2488363032546 
results_calperiodtest1-113,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",23.4,237.744,475.488,312,325544334.0898486,28663740.0,0.5108153703654287,-23.657772613106076,1612035.0318684345,-1035.7357207742207 
results_calperiodtest1-114,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",23.475,238.506,477.012,313,324537437.254397,28663740.0,0.5106907139068692,-23.53795351772701,1608113.5950080173,-1032.2229313215826 
results_calperiodtest1-115,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",23.55,239.268,478.536,314,323530540.41894525,28663740.0,0.5105632389968747,-23.418562476636325,1604196.6329360174,-1028.710141868944 
results_calperiodtest1-116,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",23.625,240.03,480.06,315,322523643.58349377,28663740.0,0.5104329182221378,-23.299599489834073,1600284.1785108072,-1025.1973524163063 
results_calperiodtest1-117,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",23.7,240.792,481.584,316,321516746.74804217,28663740.0,0.5102997239560022,-23.181064557320198,1596376.2648748772,-1021.6845629636683 
results_calperiodtest1-118,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",23.775,241.554,483.108,317,320509849.9125905,28663740.0,0.5101636283576845,-23.062957679094737,1592472.925457392,-1018.1717735110299 
results_calperiodtest1-119,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",23.85,242.316,484.632,318,319502953.0771389,28663740.0,0.5100246033715267,-22.945278855157678,1588574.1939767522,-1014.6589840583919 
results_calperiodtest1-120,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",23.925,243.078,486.156,319,318496056.24168736,28663740.0,0.5098826207262604,-22.828028085509033,1584680.1044431832,-1011.146194605754 
results_calperiodtest1-121,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",24.0,243.84,487.68,320,317489159.40623575,28663740.0,0.5097376519342998,-22.71120537014877,1580790.6911613345,-1007.633405153116 
results_calperiodtest1-122,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",24.075,244.602,489.204,321,316482262.57078403,28663740.0,0.509589668291052,-22.594810709076917,1576905.9887329065,-1004.1206157004774 
results_calperiodtest1-123,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",24.15,245.364,490.728,322,315475365.7353324,28663740.0,0.5094386408742573,-22.47884410229346,1573026.0320592872,-1000.6078262478393 
results_calperiodtest1-124,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",24.225,246.126,492.252,323,314468468.8998808,28663740.0,0.509284540543347,-22.36330554979843,1569150.8563442111,-997.0950367952013 
results_calperiodtest1-125,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",24.3,246.888,493.776,324,313461572.06442934,28663740.0,0.5091273379388319,-22.248195051591782,1565280.497096434,-993.5822473425636 
results_calperiodtest1-126,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",24.375,247.65,495.3,325,312454675.2289776,28663740.0,0.5089670034817133,-22.133512607673534,1561414.9901324285,-990.0694578899252 
results_calperiodtest1-127,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",24.45,248.412,496.824,326,311447778.393526,28663740.0,0.5088035073729222,-22.019258218043696,1557554.3715790946,-986.5566684372869 
results_calperiodtest1-128,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",24.525,249.174,498.348,327,310440881.55807453,28663740.0,0.5086368195927874,-21.90543188270227,1553698.6778764892,-983.0438789846494 
results_calperiodtest1-129,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",24.6,249.936,499.872,328,309433984.7226228,28663740.0,0.508466909900529,-21.792033601649237,1549847.9457805706,-979.5310895320108 
results_calperiodtest1-130,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",24.675,250.698,501.396,329,308427087.8871712,28663740.0,0.5082937478337846,-21.679063374884592,1546002.2123659663,-976.0183000793726 
results_calperiodtest1-131,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",24.75,251.46,502.92,330,307420191.0517196,28663740.0,0.5081173027081642,-21.566521202408364,1542161.515028752,-972.5055106267347 
results_calperiodtest1-132,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",24.825,252.222,504.444,331,306413294.216268,28663740.0,0.5079375436168376,-21.45440708422054,1538325.891489249,-968.9927211740967 
results_calperiodtest1-133,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",24.9,252.984,505.968,332,305406397.3808164,28663740.0,0.5077544394301511,-21.342721020321125,1534495.3797948414,-965.4799317214588 
results_calperiodtest1-134,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",24.975,253.746,507.492,333,304399500.5453647,28663740.0,0.5075679587952833,-21.23146301071008,1530670.0183228052,-961.9671422688201 
results_calperiodtest1-135,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",25.05,254.508,509.016,334,303392603.7099132,28663740.0,0.5073780701359287,-21.120633055387476,1526849.8457831626,-958.4543528161823 
results_calperiodtest1-136,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",25.125,255.27,510.54,335,302385706.87446153,28663740.0,0.5071847416520195,-21.01023115435325,1523034.9012215377,-954.941563363544 
results_calperiodtest1-137,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",25.2,256.032,512.064,336,301378810.03901,28663740.0,0.506987941319486,-20.900257307607443,1519225.2240220464,-951.4287739109061 
results_calperiodtest1-138,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",25.275,256.794,513.588,337,300371913.2035584,28663740.0,0.5067876368900494,-20.79071151515003,1515420.8539101863,-947.9159844582681 
results_calperiodtest1-139,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",25.35,257.556,515.112,338,299365016.3681067,28663740.0,0.5065837958910572,-20.68159377698102,1511621.830955753,-944.4031950056299 
results_calperiodtest1-140,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",25.425,258.318,516.636,339,298358119.5326552,28663740.0,0.5063763856253547,-20.572904093100412,1507828.1955757667,-940.890405552992 
results_calperiodtest1-141,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",25.5,259.08,518.16,340,297351222.6972035,28663740.0,0.5061653731712,-20.4646424635082,1504039.9885374142,-937.3776161003537 
results_calperiodtest1-142,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",25.575,259.842,519.684,341,296344325.8617519,28663740.0,0.5059507253822196,-20.356808888204398,1500257.2509610085,-933.8648266477155 
results_calperiodtest1-143,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",25.65,260.604,521.208,342,295337429.0263004,28663740.0,0.5057324088874039,-20.249403367189007,1496480.0243229594,-930.3520371950776 
results_calperiodtest1-144,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",25.725,261.366,522.732,343,294330532.1908487,28663740.0,0.5055103900911542,-20.142425900462,1492708.350458759,-926.8392477424394 
results_calperiodtest1-145,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",25.8,262.128,524.256,344,293342459.9781191,28663740.0,0.5053030550836719,-20.038586973740713,1489038.194043217,-923.392132283223 
results_calperiodtest1-146,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",25.875,262.89,525.78,345,292535807.7319865,28663740.0,0.5052703278466668,-19.961203836206575,1486297.2162880148,-920.5779417898242 
results_calperiodtest1-147,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",25.95,263.652,527.304,346,291729155.48585397,28663740.0,0.5052353778238643,-19.884076478173238,1483560.2594119306,-917.7637512964252 
results_calperiodtest1-148,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",26.025,264.414,528.828,347,290922505.0836869,28663740.0,0.5052098563906359,-19.80667851322485,1480808.6144018355,-914.949567236121 
results_calperiodtest1-149,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",26.1,265.176,530.352,348,290115856.23855513,28663740.0,0.5051920118435538,-19.729092149817728,1478045.130078868,-912.1353886078898 
results_calperiodtest1-150,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",26.175,265.938,531.876,349,289309207.3934234,28663740.0,0.5051719991777167,-19.651761955242538,1475285.6191189256,-909.3212099796585 
results_calperiodtest1-151,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",26.25,266.7,533.4,350,288502558.54829156,28663740.0,0.50514980172272,-19.57468792949928,1472530.1038601706,-906.5070313514273 
results_calperiodtest1-152,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",26.325,267.462,534.924,351,287695909.7031598,28663740.0,0.5051254027332203,-19.49787007258795,1469778.6067758151,-903.6928527231962 
results_calperiodtest1-153,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",26.4,268.224,536.448,352,286889260.8580282,28663740.0,0.5050987853892391,-19.421308384508563,1467031.150474777,-900.878674094965 
results_calperiodtest1-154,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",26.475,268.986,537.972,353,286082612.0128963,28663740.0,0.5050699327964813,-19.345002865261108,1464287.7577023301,-898.0644954667338 
results_calperiodtest1-155,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",26.55,269.748,539.496,354,285275963.16776466,28663740.0,0.5050388279866619,-19.268953514845602,1461548.4513407582,-895.2503168385028 
results_calperiodtest1-156,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",26.625,270.51,541.02,355,284469314.32263285,28663740.0,0.5050054539178529,-19.19316033326202,1458813.254410001,-892.4361382102715 
results_calperiodtest1-157,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",26.7,271.272,542.544,356,283662665.4775012,28663740.0,0.5049697934748407,-19.117623320510376,1456082.1900683034,-889.6219595820405 
results_calperiodtest1-158,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",26.775,272.034,544.068,357,282856016.63236934,28663740.0,0.504931829469498,-19.042342476590658,1453355.2816128596,-886.807780953809 
results_calperiodtest1-159,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",26.85,272.796,545.592,358,282049367.78723764,28663740.0,0.5048915446411704,-18.96731780150288,1450632.5524804555,-883.993602325578 
results_calperiodtest1-160,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",26.925,273.558,547.116,359,281242718.9421058,28663740.0,0.504848921657079,-18.892549295247033,1447914.0262481084,-881.1794236973467 
results_calperiodtest1-161,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",27.0,274.32,548.64,360,280436070.09697413,28663740.0,0.504803943112736,-18.818036957823132,1445199.7266337045,-878.3652450691159 
results_calperiodtest1-162,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",27.075,275.082,550.164,361,279629421.2518424,28663740.0,0.5047565915323775,-18.743780789231156,1442489.6774966328,-875.5510664408845 
results_calperiodtest1-163,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",27.15,275.844,551.688,362,278822774.13528484,28663740.0,0.5047067232534954,-18.66976330796563,1439783.263034749,-872.736893843179 
results_calperiodtest1-164,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",27.225,276.606,553.212,363,278016188.58396095,28663740.0,0.5046499588386165,-18.595379992435777,1437058.3371784156,-869.9229360298445 
results_calperiodtest1-165,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",27.3,277.368,554.736,364,277209603.03263724,28663740.0,0.5045907759301086,-18.521254055909626,1434337.690119665,-867.1089782165106 
results_calperiodtest1-166,3868.966716,0.0,0.0,0.0,0.0,0.0,0.35,0.95,0.35,"[0.134, 0.433, 0.433]",27.375,278.13,556.26,365,276403017.48131335,28663740.0,0.5045291566680412,-18.447385498387135,1431621.3462527217,-864.2950204031761 
