Day,P,E,dS,S1,S2,S3,S1_E,S2_E,S3_E,Total_Excess,BFR,SFR,BS,SS,Qbase,Qsurf,Qtotal,Q,Q_obs
0,7.835630509,6.018402787,1.8172277219999993,1.8172277219999993,1.8172277219999993,1.8172277219999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357440.0
1,2.211312626,6.709386696,-4.49807407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320660.0
2,0.0,6.625446562,-6.625446562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261870.0
3,0.0,5.175933167,-5.175933167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226440.0
4,0.024878245,6.568890732,-6.544012487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205860.0
5,2.812370831,6.772727718,-3.9603568869999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207460.0
6,16.13184634,6.878303388,9.253542952,9.253542952,9.253542952,9.253542952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500260.0
7,26.36965701,5.312735147,21.056921863,9.675,9.675,9.675,20.635464815,20.635464815,20.635464815,20.635464815,7.222412685249999,13.41305212975,6.861292050987499,13.0519314954875,0.3611206342625003,0.3611206342625003,0.7222412685250006,2794327.428844846,1141570.0
8,7.680103929,5.555099494,2.125004435,9.675,9.675,9.675,2.125004435000001,2.125004435000001,2.125004435000001,2.125004435000001,0.7437515522500003,1.3812528827500008,7.224791423075624,14.052932198075625,0.3802521801618753,0.3802521801618753,0.7605043603237506,2942366.057465462,1826320.0
9,0.076426345,6.416250978,-6.339824633,3.3351753670000006,3.3351753670000006,3.3351753670000006,0.0,0.0,0.0,0.0,0.0,0.0,6.863551851921843,13.691692626921844,0.3612395711537815,0.3612395711537815,0.722479142307563,2795247.7545921886,1099420.0
10,0.001259917,5.996806301,-5.995546384000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5203742593257505,13.348515034325752,0.34317759259609243,0.34317759259609243,0.6863551851921849,2655485.3668625792,633050.0
11,0.0,5.675340001,-5.675340001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.194355546359462,13.022496321359464,0.3260187129662878,0.3260187129662878,0.6520374259325756,2522711.0985194505,407600.0
12,0.0,5.351737018,-5.351737018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.884637769041489,12.712778544041491,0.3097177773179734,0.3097177773179734,0.6194355546359468,2396575.5435934775,299220.0
13,0.0,6.029483829,-6.029483829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.590405880589414,12.418546655589417,0.2942318884520747,0.2942318884520747,0.5884637769041494,2276746.7664138037,235230.0
14,0.0,5.795325802,-5.795325802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.310885586559944,12.139026361559946,0.279520294029471,0.279520294029471,0.559040588058942,2162909.4280931135,190800.0
15,0.0,6.041621874,-6.041621874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.045341307231946,11.873482082231948,0.2655442793279974,0.2655442793279974,0.5310885586559948,2054763.9566884576,158240.0
16,0.0,6.565525455,-6.565525455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7930742418703485,11.621215016870352,0.25226706536159754,0.25226706536159754,0.5045341307231951,1952025.758854035,141530.0
17,0.674244555,5.407655251,-4.733410696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55342052977683,11.381561304776834,0.23965371209351763,0.23965371209351763,0.47930742418703526,1854424.4709113329,133260.0
18,11.782044,4.405401108,7.3766428920000005,7.3766428920000005,7.3766428920000005,7.3766428920000005,0.0,0.0,0.0,0.0,0.0,0.0,4.325749503287989,11.153890278287992,0.22767102648884172,0.22767102648884172,0.45534205297768343,1761703.247365766,220010.0
19,0.0,4.023577008,-4.023577008,3.3530658840000003,3.3530658840000003,3.3530658840000003,0.0,0.0,0.0,0.0,0.0,0.0,4.109462028123589,10.937602803123593,0.21628747516439964,0.21628747516439964,0.4325749503287993,1673618.0849974777,206910.0
20,0.000418827,5.130732427,-5.1303136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90398892671741,10.732129701717414,0.20547310140617966,0.20547310140617966,0.41094620281235933,1589937.1807476038,183030.0
21,0.0,5.462528205,-5.462528205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7087894803815393,10.536930255381543,0.19519944633587066,0.19519944633587066,0.3903988926717413,1510440.3217102236,155790.0
22,11.74209693,4.240612247,7.501484683000001,7.501484683000001,7.501484683000001,7.501484683000001,0.0,0.0,0.0,0.0,0.0,0.0,3.5233500063624623,10.351490781362466,0.18543947401907712,0.18543947401907712,0.37087894803815424,1434918.3056247123,147990.0
23,20.59047187,4.743624237,15.846847633,9.675,9.675,9.675,13.673332316,13.673332316,13.673332316,13.673332316,4.7856663106,8.8876660054,7.89356550111434,18.82370597091434,0.41545081584812354,0.41545081584812354,0.8309016316962471,3214730.7573028705,916690.0
24,5.222102023,2.55535382,2.6667482029999996,9.675,9.675,9.675,2.666748202999999,2.666748202999999,2.666748202999999,2.666748202999999,0.9333618710499997,1.7333863319499996,8.385581003556123,20.115745934256122,0.44134636860821735,0.44134636860821735,0.8826927372164347,3415108.8207453205,1086280.0
25,0.086330103,4.130525348,-4.044195245,5.630804755000001,5.630804755000001,5.630804755000001,0.0,0.0,0.0,0.0,0.0,0.0,7.966301953378316,19.696466884078315,0.41927905017780653,0.41927905017780653,0.8385581003556131,3244353.379708055,622750.0
26,0.085129506,5.220518186,-5.135388679999999,0.4954160750000014,0.4954160750000014,0.4954160750000014,0.0,0.0,0.0,0.0,0.0,0.0,7.5679868557094006,19.2981517864094,0.39831509766891615,0.39831509766891615,0.7966301953378323,3082135.7107226513,413270.0
27,0.000181199,6.228297058,-6.228115859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18958751292393,18.919752443623928,0.3783993427854704,0.3783993427854704,0.7567986855709408,2928028.9251865195,313350.0
28,0.01014196,4.454174879,-4.444032919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.830108137277733,18.560273067977732,0.35947937564619686,0.35947937564619686,0.7189587512923937,2781627.478927193,251470.0
29,0.0,5.466951161,-5.466951161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.488602730413846,18.218767661113844,0.341505406863887,0.341505406863887,0.683010813727774,2642546.1049808334,204260.0
30,0.140159629,6.184295192,-6.044135563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.164172593893153,17.89433752459315,0.3244301365206926,0.3244301365206926,0.6488602730413852,2510418.7997317915,171760.0
31,0.0,3.049335191,-3.049335191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.855963964198495,17.586128894898494,0.30820862969465795,0.30820862969465795,0.6164172593893159,2384897.8597452017,150880.0
32,1.680720913,4.272544749,-2.5918238359999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.56316576598857,17.293330696688567,0.29279819820992503,0.29279819820992503,0.5855963964198501,2265652.9667579415,130880.0
33,0.00638761,3.624537716,-3.618150106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.285007477689141,17.015172408389137,0.27815828829942874,0.27815828829942874,0.5563165765988575,2152370.318420044,113090.0
34,0.010236704,4.773344491,-4.763107786999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.020757103804684,16.75092203450468,0.26425037388445727,0.26425037388445727,0.5285007477689145,2044751.8024990414,104260.0
35,0.010322638,4.048474176,-4.038151538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.769719248614449,16.499884179314446,0.2510378551902344,0.2510378551902344,0.5020757103804688,1942514.2123740895,95930.0
36,0.974121359,3.217464276,-2.2433429169999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.531233286183727,16.261398216883723,0.23848596243072268,0.23848596243072268,0.47697192486144535,1845388.501755385,91890.0
37,0.488687162,5.87913903,-5.390451868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30467162187454,16.034836552574536,0.22656166430918653,0.22656166430918653,0.45312332861837307,1753119.0766676157,87950.0
38,0.249255382,3.124070152,-2.87481477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.089438040780813,15.819602971480808,0.2152335810937272,0.2152335810937272,0.4304671621874544,1665463.122834235,85290.0
39,1.903996918,2.832301111,-0.928304193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.884966138741772,15.615131069441768,0.20447190203904084,0.20447190203904084,0.4089438040780817,1582189.966692523,87680.0
40,0.109637744,4.778889882,-4.669252138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6907178318046836,15.420882762504679,0.19424830693708878,0.19424830693708878,0.38849661387417755,1503080.468357897,74820.0
41,0.989758919,5.32241883,-4.332659911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.506181940214449,15.236346870914444,0.18453589159023434,0.18453589159023434,0.3690717831804687,1427926.444940002,70620.0
