Day,Date,P,E,dS,S1,S2,S3,S1_E,S2_E,S3_E,Total_Excess,BFR,SFR,BS,SS,Qbase,Qsurf,Qtotal,Q
0,1985-01-01,7.835630509,6.018402787,1.8172277219999993,1.8172277219999993,1.8172277219999993,1.8172277219999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1985-02-01,2.211312626,6.709386696,-4.49807407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1985-03-01,0.0,6.625446562,-6.625446562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1985-04-01,0.0,5.175933167,-5.175933167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1985-05-01,0.024878245,6.568890732,-6.544012487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1985-06-01,2.812370831,6.772727718,-3.9603568869999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1985-07-01,16.13184634,6.878303388,9.253542952,9.253542952,9.253542952,9.253542952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1985-08-01,26.36965701,5.312735147,21.056921863,9.3,9.3,9.3,21.010464815,21.010464815,21.010464815,21.010464815,7.353662685249999,13.65680212975,6.985979550987499,13.289118995487499,0.36768313426250027,0.36768313426250027,0.7353662685250005,2845107.6169923455
8,1985-09-01,7.680103929,5.555099494,2.125004435,9.3,9.3,9.3,2.125004435000001,2.125004435000001,2.125004435000001,2.125004435000001,0.7437515522500003,1.3812528827500008,7.343244548075623,14.283885323075625,0.3864865551618753,0.3864865551618753,0.7729731103237506,2990607.236205587
9,1985-10-01,0.076426345,6.416250978,-6.339824633,2.9601753670000006,2.9601753670000006,2.9601753670000006,0.0,0.0,0.0,0.0,0.0,0.0,6.976082320671842,13.916723095671843,0.3671622274037815,0.3671622274037815,0.734324454807563,2841076.8743953076
10,1985-11-01,0.001259917,5.996806301,-5.995546384000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62727820463825,13.56791897963825,0.3488041160335924,0.3488041160335924,0.6976082320671848,2699023.030675542
11,1985-12-01,0.0,5.675340001,-5.675340001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.295914294406337,13.236555069406338,0.3313639102319128,0.3313639102319128,0.6627278204638256,2564071.879141765
12,1985-01-13,0.0,5.351737018,-5.351737018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9811185796860205,12.92175935468602,0.31479571472031714,0.31479571472031714,0.6295914294406343,2435868.2851846768
