Day,P,E,dS,S1,S2,S3,S1_E,S2_E,S3_E,Total_Excess,BFR,SFR,BS,SS,Qbase,Qsurf,Qtotal,Q,Q_obs
0,7.835630509,6.018402787,1.8172277219999993,1.8172277219999993,1.8172277219999993,1.8172277219999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357440.0
1,2.211312626,6.709386696,-4.49807407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320660.0
2,0.0,6.625446562,-6.625446562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261870.0
3,0.0,5.175933167,-5.175933167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226440.0
4,0.024878245,6.568890732,-6.544012487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205860.0
5,2.812370831,6.772727718,-3.9603568869999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207460.0
6,16.13184634,6.878303388,9.253542952,5.475,5.475,5.475,3.7785429520000005,3.7785429520000005,3.7785429520000005,3.7785429520000005,1.3224900332,2.4560529188,1.25636553154,2.38992841714,0.06612450166000006,0.06612450166000006,0.1322490033200001,511666.99206925393,500260.0
7,26.36965701,5.312735147,21.056921863,5.475,5.475,5.475,21.056921863,21.056921863,21.056921863,21.056921863,7.36992265205,13.68699921095,8.1949737744105,15.645613218910501,0.4313144091795003,0.4313144091795003,0.8626288183590006,3337482.1864933833,1141570.0
8,7.680103929,5.555099494,2.125004435,5.475,5.475,5.475,2.125004435,2.125004435,2.125004435,2.125004435,0.74375155225,1.3812528827500001,8.491789060327473,16.579929835327476,0.44693626633302536,0.44693626633302536,0.8938725326660507,3458363.077231573,1826320.0
9,0.076426345,6.416250978,-6.339824633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0671996073111,16.155340382311103,0.4245894530163741,0.4245894530163741,0.8491789060327481,3285444.9233699944,1099420.0
10,0.001259917,5.996806301,-5.995546384000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.663839626945545,15.751980401945547,0.4033599803655553,0.4033599803655553,0.8067199607311106,3121172.677201494,633050.0
11,0.0,5.675340001,-5.675340001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.280647645598267,15.36878842059827,0.38319198134727755,0.38319198134727755,0.7663839626945551,2965114.043341419,407600.0
12,0.0,5.351737018,-5.351737018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.916615263318354,15.004756038318355,0.3640323822799137,0.3640323822799137,0.7280647645598274,2816858.3411743487,299220.0
13,0.0,6.029483829,-6.029483829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.570784500152436,14.658925275152438,0.345830763165918,0.345830763165918,0.691661526331836,2676015.424115631,235230.0
14,0.0,5.795325802,-5.795325802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.242245275144813,14.330386050144815,0.32853922500762206,0.32853922500762206,0.6570784500152441,2542214.6529098493,190800.0
15,0.0,6.041621874,-6.041621874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.930133011387572,14.018273786387574,0.31211226375724094,0.31211226375724094,0.6242245275144819,2415103.920264357,158240.0
16,0.0,6.565525455,-6.565525455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.633626360818194,13.721767135818196,0.29650665056937886,0.29650665056937886,0.5930133011387577,2294348.7242511385,141530.0
17,0.674244555,5.407655251,-4.733410696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.351945042777284,13.440085817777286,0.28168131804090996,0.28168131804090996,0.5633626360818199,2179631.2880385816,133260.0
18,11.782044,4.405401108,7.3766428920000005,5.475,5.475,5.475,1.9016428920000008,1.9016428920000008,1.9016428920000008,1.9016428920000008,0.6655750122000003,1.2360678798000007,5.716644052228419,14.375277694828421,0.3008760027488645,0.3008760027488645,0.601752005497729,2328158.4805569625,220010.0
19,0.0,4.023577008,-4.023577008,1.4514229919999995,1.4514229919999995,1.4514229919999995,0.0,0.0,0.0,0.0,0.0,0.0,5.430811849616998,14.089445492217,0.2858322026114212,0.2858322026114212,0.5716644052228425,2211750.556529114,206910.0
20,0.000418827,5.130732427,-5.1303136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.159271257136148,13.817904899736149,0.27154059248085016,0.27154059248085016,0.5430811849617003,2101163.028702658,183030.0
21,0.0,5.462528205,-5.462528205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.901307694279341,13.55994133687934,0.25796356285680766,0.25796356285680766,0.5159271257136153,1996104.8772675253,155790.0
22,11.74209693,4.240612247,7.501484683000001,5.475,5.475,5.475,2.0264846830000014,2.0264846830000014,2.0264846830000014,2.0264846830000014,0.7092696390500004,1.317215043950001,5.330048466662874,14.596627514162874,0.2805288666664673,0.2805288666664673,0.5610577333329346,2170713.696019528,147990.0
23,20.59047187,4.743624237,15.846847633,5.475,5.475,5.475,15.846847632999998,15.846847632999998,15.846847632999998,15.846847632999998,5.546396671549999,10.300450961449998,10.332622881302228,24.353256218702228,0.5438222569106441,0.5438222569106441,1.0876445138212882,4208060.422814567,916690.0
24,5.222102023,2.55535382,2.6667482029999996,5.475,5.475,5.475,2.666748202999999,2.666748202999999,2.666748202999999,2.666748202999999,0.9333618710499997,1.7333863319499996,10.702685514734616,25.523343313034616,0.5632992376176119,0.5632992376176119,1.1265984752352238,4358772.002981432,1086280.0
25,0.086330103,4.130525348,-4.044195245,1.4308047549999996,1.4308047549999996,1.4308047549999996,0.0,0.0,0.0,0.0,0.0,0.0,10.167551238997886,24.988209037297885,0.5351342757367313,0.5351342757367313,1.0702685514734627,4140833.40283236,622750.0
26,0.085129506,5.220518186,-5.135388679999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.659173677047992,24.47983147534799,0.5083775619498947,0.5083775619498947,1.0167551238997894,3933791.7326907413,413270.0
27,0.000181199,6.228297058,-6.228115859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.176214993195591,23.99687279149559,0.48295868385240004,0.48295868385240004,0.9659173677048001,3737102.146056205,313350.0
28,0.01014196,4.454174879,-4.444032919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.717404243535812,23.53806204183581,0.45881074965977997,0.45881074965977997,0.9176214993195599,3550247.038753394,251470.0
29,0.0,5.466951161,-5.466951161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28153403135902,23.10219182965902,0.435870212176791,0.435870212176791,0.871740424353582,3372734.6868157247,204260.0
30,0.140159629,6.184295192,-6.044135563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.867457329791069,22.68811512809107,0.4140767015679514,0.4140767015679514,0.8281534031359028,3204097.952474938,171760.0
31,0.0,3.049335191,-3.049335191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.474084463301515,22.294742261601517,0.3933728664895538,0.3933728664895538,0.7867457329791075,3043893.0548511907,150880.0
32,1.680720913,4.272544749,-2.5918238359999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.100380240136439,21.92103803843644,0.37370422316507607,0.37370422316507607,0.7474084463301521,2891698.402108631,130880.0
33,0.00638761,3.624537716,-3.618150106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7453612281296165,21.56601902642962,0.3550190120068223,0.3550190120068223,0.7100380240136446,2747113.4820031994,113090.0
34,0.010236704,4.773344491,-4.763107786999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.408093166723136,21.22875096502314,0.33726806140648113,0.33726806140648113,0.6745361228129623,2609757.8079030393,104260.0
35,0.010322638,4.048474176,-4.038151538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.087688508386979,20.90834630668698,0.32040465833615706,0.32040465833615706,0.6408093166723141,2479269.9175078874,95930.0
36,0.974121359,3.217464276,-2.2433429169999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783304082967629,20.60396188126763,0.3043844254193492,0.3043844254193492,0.6087688508386984,2355306.421632493,91890.0
37,0.488687162,5.87913903,-5.390451868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.494138878819248,20.314796677119247,0.2891652041483817,0.2891652041483817,0.5783304082967634,2237541.100550868,87950.0
38,0.249255382,3.124070152,-2.87481477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.219431934878285,20.040089733178284,0.2747069439409626,0.2747069439409626,0.5494138878819252,2125664.0455233245,85290.0
39,1.903996918,2.832301111,-0.928304193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.958460338134371,19.77911813643437,0.2609715967439145,0.2609715967439145,0.521943193487829,2019380.8432471585,87680.0
40,0.109637744,4.778889882,-4.669252138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.710537321227652,19.531195119527652,0.24792301690671875,0.24792301690671875,0.4958460338134375,1918411.8010848002,74820.0
41,0.989758919,5.32241883,-4.332659911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475010455166269,19.295668253466268,0.23552686606138282,0.23552686606138282,0.47105373212276563,1822491.2110305603,70620.0
