Day,Date,P,E,dS,S1,S2,S3,S1_E,S2_E,S3_E,Total_Excess,BFR,SFR,BS,SS,Qbase,Qsurf,Qtotal,Q
12,1985-01-13,0.0,5.351737018,-5.351737018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.293349226554683,13.61649000155468,0.3312289066607731,0.3312289066607731,0.6624578133215462,2563027.2304952033
13,1985-01-14,0.0,6.029483829,-6.029483829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.978681765226948,13.301822540226945,0.31466746132773443,0.31466746132773443,0.6293349226554689,2434875.8689704435
14,1985-01-15,0.0,5.795325802,-5.795325802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.679747676965601,13.002888451965598,0.2989340882613477,0.2989340882613477,0.5978681765226954,2313132.0755219213
15,1985-01-16,0.0,6.041621874,-6.041621874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.395760293117321,12.718901068117317,0.2839873838482803,0.2839873838482803,0.5679747676965606,2197475.4717458254
16,1985-01-17,0.0,6.565525455,-6.565525455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.125972278461455,12.449113053461451,0.26978801465586627,0.26978801465586627,0.5395760293117325,2087601.6981585338
17,1985-01-18,0.674244555,5.407655251,-4.733410696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.869673664538382,12.192814439538378,0.25629861392307296,0.25629861392307296,0.5125972278461459,1983221.6132506072
18,1985-01-19,11.782044,4.405401108,7.3766428920000005,7.3766428920000005,7.3766428920000005,7.3766428920000005,0.0,0.0,0.0,0.0,0.0,0.0,4.626189981311463,11.949330756311458,0.24348368322691932,0.24348368322691932,0.48696736645383865,1884060.5325880768
19,1985-01-20,0.0,4.023577008,-4.023577008,3.3530658840000003,3.3530658840000003,3.3530658840000003,0.0,0.0,0.0,0.0,0.0,0.0,4.39488048224589,11.718021257245884,0.23130949906557338,0.23130949906557338,0.46261899813114676,1789857.505958673
20,1985-01-21,0.000418827,5.130732427,-5.1303136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.175136458133595,11.498277233133589,0.21974402411229468,0.21974402411229468,0.43948804822458937,1700364.6306607393
21,1985-01-22,0.0,5.462528205,-5.462528205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9663796352269154,11.289520410226908,0.20875682290667993,0.20875682290667993,0.41751364581335987,1615346.399127702
22,1985-01-23,11.74209693,4.240612247,7.501484683000001,7.501484683000001,7.501484683000001,7.501484683000001,0.0,0.0,0.0,0.0,0.0,0.0,3.7680606534655694,11.091201428465562,0.19831898176134594,0.19831898176134594,0.39663796352269187,1534579.0791713172
23,1985-01-24,20.59047187,4.743624237,15.846847633,8.025,8.025,8.025,15.323332316,15.323332316,15.323332316,15.323332316,5.3631663106,9.9601660054,8.67466561586229,20.59480608566228,0.4565613482032788,0.4565613482032788,0.9131226964065576,3532841.3200211446
24,1985-01-25,5.222102023,2.55535382,2.6667482029999996,8.025,8.025,8.025,2.666748202999999,2.666748202999999,2.666748202999999,2.666748202999999,0.9333618710499997,1.7333863319499996,9.127626112566675,21.847791043266668,0.4804013743456149,0.4804013743456149,0.9608027486912298,3717313.8553276807
25,1985-01-26,0.086330103,4.130525348,-4.044195245,3.9808047550000003,3.9808047550000003,3.9808047550000003,0.0,0.0,0.0,0.0,0.0,0.0,8.671244806938342,21.391409737638334,0.4563813056283342,0.4563813056283342,0.9127626112566684,3531448.162561297
26,1985-01-27,0.085129506,5.220518186,-5.135388679999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.237682566591424,20.957847497291418,0.4335622403469175,0.4335622403469175,0.867124480693835,3354875.754433232
27,1985-01-28,0.000181199,6.228297058,-6.228115859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.825798438261852,20.545963368961846,0.41188412832957155,0.41188412832957155,0.8237682566591431,3187131.96671157
28,1985-01-29,0.01014196,4.454174879,-4.444032919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.434508516348759,20.154673447048754,0.391289921913093,0.391289921913093,0.782579843826186,3027775.3683759915
