Day,Date,P,E,dS,S1,S2,S3,S1_E,S2_E,S3_E,Total_Excess,BFR,SFR,BS,SS,Qbase,Qsurf,Qtotal,Q
13,1985-01-14,0.0,6.029483829,-6.029483829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.663731296679258,12.58187207167926,0.29809112087785594,0.29809112087785594,0.5961822417557119,2306609.250023115
14,1985-01-15,0.0,5.795325802,-5.795325802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.380544731845295,12.298685506845297,0.28318656483396315,0.28318656483396315,0.5663731296679263,2191278.7875219593
15,1985-01-16,0.0,6.041621874,-6.041621874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11151749525303,12.029658270253032,0.269027236592265,0.269027236592265,0.53805447318453,2081714.8481458612
16,1985-01-17,0.0,6.565525455,-6.565525455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.855941620490378,11.77408239549038,0.2555758747626517,0.2555758747626517,0.5111517495253034,1977629.1057385677
17,1985-01-18,0.674244555,5.407655251,-4.733410696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.613144539465859,11.53128531446586,0.2427970810245191,0.2427970810245191,0.4855941620490382,1878747.6504516394
18,1985-01-19,11.782044,4.405401108,7.3766428920000005,7.3766428920000005,7.3766428920000005,7.3766428920000005,0.0,0.0,0.0,0.0,0.0,0.0,4.382487312492565,11.300628087492568,0.23065722697329313,0.23065722697329313,0.46131445394658627,1784810.2679290571
19,1985-01-20,0.0,4.023577008,-4.023577008,3.3530658840000003,3.3530658840000003,3.3530658840000003,0.0,0.0,0.0,0.0,0.0,0.0,4.163362946867937,11.08150372186794,0.21912436562462848,0.21912436562462848,0.43824873124925695,1695569.7545326042
20,1985-01-21,0.000418827,5.130732427,-5.1303136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95519479952454,10.873335574524543,0.20816814734339703,0.20816814734339703,0.41633629468679406,1610791.2668059738
21,1985-01-22,0.0,5.462528205,-5.462528205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.757435059548313,10.675575834548315,0.19775973997622717,0.19775973997622717,0.39551947995245434,1530251.7034656752
22,1985-01-23,11.74209693,4.240612247,7.501484683000001,7.501484683000001,7.501484683000001,7.501484683000001,0.0,0.0,0.0,0.0,0.0,0.0,3.569563306570897,10.4877040815709,0.18787175297741582,0.18787175297741582,0.37574350595483164,1453739.1182923913
23,1985-01-24,20.59047187,4.743624237,15.846847633,9.375,9.375,9.375,13.973332316,13.973332316,13.973332316,13.973332316,4.8906663105999995,9.0826660054,8.037218136312351,19.147358606112356,0.4230114808585452,0.4230114808585452,0.8460229617170903,3273234.679855165
24,1985-01-25,5.222102023,2.55535382,2.6667482029999996,9.375,9.375,9.375,2.666748202999999,2.666748202999999,2.666748202999999,2.666748202999999,0.9333618710499997,1.7333863319499996,8.522051006994232,20.432215937694238,0.44852900036811794,0.44852900036811794,0.8970580007362359,3470687.54717
25,1985-01-26,0.086330103,4.130525348,-4.044195245,5.330804755,5.330804755,5.330804755,0.0,0.0,0.0,0.0,0.0,0.0,8.09594845664452,20.006113387344527,0.426102550349712,0.426102550349712,0.852205100699424,3297153.1698115
26,1985-01-27,0.085129506,5.220518186,-5.135388679999999,0.1954160750000007,0.1954160750000007,0.1954160750000007,0.0,0.0,0.0,0.0,0.0,0.0,7.691151033812293,19.601315964512303,0.4047974228322263,0.4047974228322263,0.8095948456644526,3132295.511320924
27,1985-01-28,0.000181199,6.228297058,-6.228115859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.306593482121678,19.216758412821687,0.384557551690615,0.384557551690615,0.76911510338123,2975680.735754878
28,1985-01-29,0.01014196,4.454174879,-4.444032919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.941263808015594,18.8514287387156,0.36532967410608425,0.36532967410608425,0.7306593482121685,2826896.698967134
29,1985-01-30,0.0,5.466951161,-5.466951161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.594200617614814,18.50436554831482,0.34706319040078004,0.34706319040078004,0.6941263808015601,2685551.8640187774
30,1985-01-31,0.140159629,6.184295192,-6.044135563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.264490586734073,18.17465551743408,0.329710030880741,0.329710030880741,0.659420061761482,2551274.2708178386
31,1985-01-02,0.0,3.049335191,-3.049335191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.951266057397369,17.861430988097375,0.3132245293367039,0.3132245293367039,0.6264490586734078,2423710.557276946
32,1985-02-02,1.680720913,4.272544749,-2.5918238359999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6537027545275,17.563867685227507,0.2975633028698687,0.2975633028698687,0.5951266057397374,2302525.0294130985
33,1985-03-02,0.00638761,3.624537716,-3.618150106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.371017616801125,17.281182547501132,0.28268513772637527,0.28268513772637527,0.5653702754527505,2187398.7779424437
34,1985-04-02,0.010236704,4.773344491,-4.763107786999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.102466735961069,17.012631666661076,0.26855088084005646,0.26855088084005646,0.5371017616801129,2078028.8390453213
35,1985-05-02,0.010322638,4.048474176,-4.038151538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.847343399163015,16.757508329863022,0.25512333679805366,0.25512333679805366,0.5102466735961073,1974127.397093055
36,1985-06-02,0.974121359,3.217464276,-2.2433429169999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.604976229204864,16.51514115990487,0.24236716995815097,0.24236716995815097,0.48473433991630194,1875421.0272384023
37,1985-07-02,0.488687162,5.87913903,-5.390451868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37472741774462,16.28489234844463,0.2302488114602434,0.2302488114602434,0.4604976229204868,1781649.9758764822
38,1985-08-02,0.249255382,3.124070152,-2.87481477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.155991046857389,16.066155977557397,0.21873637088723122,0.21873637088723122,0.43747274177446244,1692567.4770826579
39,1985-09-02,1.903996918,2.832301111,-0.928304193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9481914945145196,15.858356425214527,0.20779955234286965,0.20779955234286965,0.4155991046857393,1607939.103228525
40,1985-10-02,0.109637744,4.778889882,-4.669252138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7507819197887935,15.6609468504888,0.19740957472572615,0.19740957472572615,0.3948191494514523,1527542.1480670988
41,1985-11-02,0.989758919,5.32241883,-4.332659911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.563242823799354,15.47340775449936,0.18753909598943985,0.18753909598943985,0.3750781919788797,1451165.0406637439
42,1985-12-02,0.976491616,5.016785515,-4.040293899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.385080682609386,15.295245613309392,0.17816214118996784,0.17816214118996784,0.3563242823799357,1378606.7886305565
43,1985-02-13,0.298704336,5.098655046,-4.79995071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2158266484789166,15.125991579178923,0.16925403413046947,0.16925403413046947,0.33850806826093893,1309676.4491990288
44,1985-02-14,0.19268297,5.895038714,-5.702355744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.055035316054971,14.965200246754977,0.16079133242394597,0.16079133242394597,0.32158266484789194,1244192.6267390773
45,1985-02-15,0.173514465,4.779719055,-4.60620459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.902283550252222,14.812448480952227,0.15275176580274868,0.15275176580274868,0.30550353160549737,1181982.9954021233
46,1985-02-16,0.005460153,5.021704799,-5.0162446460000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.757169372739611,14.667334303439617,0.14511417751261124,0.14511417751261124,0.2902283550252225,1122883.8456320171
47,1985-02-17,1.544354761,3.406641836,-1.862287075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61931090410263,14.529475834802636,0.13785846863698067,0.13785846863698067,0.27571693727396135,1066739.6533504163
