Day,Date,P,E,dS,S1,S2,S3,S1_E,S2_E,S3_E,Total_Excess,BFR,SFR,BS,SS,Qbase,Qsurf,Qtotal,Q
13,1985-01-14,0.0,6.029483829,-6.029483829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.223778800140195,11.601919575140197,0.27493572632316843,0.27493572632316843,0.5498714526463369,2127434.3483672473
14,1985-01-15,0.0,5.795325802,-5.795325802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9625898601331855,11.340730635133188,0.26118894000701,0.26118894000701,0.52237788001402,2021062.6309488849
15,1985-01-16,0.0,6.041621874,-6.041621874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.714460367126526,11.092601142126528,0.24812949300665949,0.24812949300665949,0.49625898601331897,1920009.4994014408
16,1985-01-17,0.0,6.565525455,-6.565525455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4787373487702,10.856878123770201,0.23572301835632653,0.23572301835632653,0.47144603671265306,1824009.0244313688
17,1985-01-18,0.674244555,5.407655251,-4.733410696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2548004813316895,10.63294125633169,0.2239368674385102,0.2239368674385102,0.4478737348770204,1732808.5732098005
18,1985-01-19,11.782044,4.405401108,7.3766428920000005,7.3766428920000005,7.3766428920000005,7.3766428920000005,0.0,0.0,0.0,0.0,0.0,0.0,4.042060457265105,10.420201232265105,0.21274002406658465,0.21274002406658465,0.4254800481331693,1646168.14454931
19,1985-01-20,0.0,4.023577008,-4.023577008,3.3530658840000003,3.3530658840000003,3.3530658840000003,0.0,0.0,0.0,0.0,0.0,0.0,3.8399574344018497,10.21809820940185,0.20210302286325543,0.20210302286325543,0.40420604572651087,1563859.7373218446
20,1985-01-21,0.000418827,5.130732427,-5.1303136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.647959562681757,10.026100337681758,0.19199787172009267,0.19199787172009267,0.38399574344018533,1485666.7504557522
21,1985-01-22,0.0,5.462528205,-5.462528205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.465561584547669,9.84370235954767,0.182397978134088,0.182397978134088,0.364795956268176,1411383.4129329647
22,1985-01-23,11.74209693,4.240612247,7.501484683000001,7.501484683000001,7.501484683000001,7.501484683000001,0.0,0.0,0.0,0.0,0.0,0.0,3.2922835053202855,9.670424280320287,0.1732780792273836,0.1732780792273836,0.3465561584547672,1340814.2422863164
23,1985-01-24,20.59047187,4.743624237,15.846847633,11.175,11.175,11.175,12.173332316,12.173332316,12.173332316,12.173332316,4.2606663106,7.9126660054,7.175302325124271,17.205442794924274,0.37764749079601456,0.37764749079601456,0.7552949815920291,2922211.1445413935
24,1985-01-25,5.222102023,2.55535382,2.6667482029999996,11.175,11.175,11.175,2.666748202999999,2.666748202999999,2.666748202999999,2.666748202999999,0.9333618710499997,1.7333863319499996,7.703230986365557,18.53339591706556,0.4054332098087139,0.4054332098087139,0.8108664196174278,3137215.1886219173
25,1985-01-26,0.086330103,4.130525348,-4.044195245,7.130804755000001,7.130804755000001,7.130804755000001,0.0,0.0,0.0,0.0,0.0,0.0,7.318069437047279,18.148234367747282,0.3851615493182782,0.3851615493182782,0.7703230986365563,2980354.4291908215
26,1985-01-27,0.085129506,5.220518186,-5.135388679999999,1.9954160750000014,1.9954160750000014,1.9954160750000014,0.0,0.0,0.0,0.0,0.0,0.0,6.952165965194914,17.78233089589492,0.36590347185236427,0.36590347185236427,0.7318069437047285,2831336.7077312805
27,1985-01-28,0.000181199,6.228297058,-6.228115859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.604557666935168,17.434722597635172,0.34760829825974604,0.34760829825974604,0.6952165965194921,2689769.8723447165
28,1985-01-29,0.01014196,4.454174879,-4.444032919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27432978358841,17.104494714288414,0.3302278833467587,0.3302278833467587,0.6604557666935174,2555281.3787274803
29,1985-01-30,0.0,5.466951161,-5.466951161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.960613294408989,16.790778225108994,0.3137164891794208,0.3137164891794208,0.6274329783588416,2427517.3097911063
30,1985-01-31,0.140159629,6.184295192,-6.044135563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.662582629688539,16.492747560388544,0.2980306647204497,0.2980306647204497,0.5960613294408994,2306141.4443015507
31,1985-01-02,0.0,3.049335191,-3.049335191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.379453498204112,16.20961842890412,0.2831291314844272,0.2831291314844272,0.5662582629688544,2190834.3720864733
32,1985-02-02,1.680720913,4.272544749,-2.5918238359999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.110480823293906,15.940645753993913,0.2689726749102058,0.2689726749102058,0.5379453498204116,2081292.6534821491
33,1985-03-02,0.00638761,3.624537716,-3.618150106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.854956782129211,15.685121712829217,0.2555240411646955,0.2555240411646955,0.511048082329391,1977228.0208080418
34,1985-04-02,0.010236704,4.773344491,-4.763107786999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61220894302275,15.442373873722756,0.24274783910646075,0.24274783910646075,0.4854956782129215,1878366.6197676396
35,1985-05-02,0.010322638,4.048474176,-4.038151538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3815984958716125,15.211763426571618,0.23061044715113774,0.23061044715113774,0.4612208943022755,1784448.288779258
36,1985-06-02,0.974121359,3.217464276,-2.2433429169999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1625185710780315,14.992683501778037,0.21907992479358082,0.21907992479358082,0.43815984958716164,1695225.8743402949
37,1985-07-02,0.488687162,5.87913903,-5.390451868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95439264252413,14.784557573224136,0.20812592855390175,0.20812592855390175,0.4162518571078035,1610464.5806232798
38,1985-08-02,0.249255382,3.124070152,-2.87481477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.756673010397923,14.58683794109793,0.19771963212620666,0.19771963212620666,0.3954392642524133,1529941.3515921158
39,1985-09-02,1.903996918,2.832301111,-0.928304193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5688393598780266,14.399004290578032,0.1878336505198963,0.1878336505198963,0.3756673010397926,1453444.28401251
40,1985-10-02,0.109637744,4.778889882,-4.669252138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3903973918841253,14.220562322584131,0.1784419679939015,0.1784419679939015,0.356883935987803,1380772.0698118843
41,1985-11-02,0.989758919,5.32241883,-4.332659911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2208775222899186,14.051042452989925,0.16951986959420642,0.16951986959420642,0.33903973918841285,1311733.4663212902
42,1985-12-02,0.976491616,5.016785515,-4.040293899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0598336461754227,13.88999857687543,0.16104387611449608,0.16104387611449608,0.32208775222899216,1246146.7930052255
43,1985-02-13,0.298704336,5.098655046,-4.79995071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9068419638666514,13.737006894566658,0.15299168230877128,0.15299168230877128,0.30598336461754255,1183839.4533549643
44,1985-02-14,0.19268297,5.895038714,-5.702355744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7614998656733185,13.591664796373326,0.14534209819333269,0.14534209819333269,0.29068419638666537,1124647.480687216
45,1985-02-15,0.173514465,4.779719055,-4.60620459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6234248723896525,13.45358980308966,0.13807499328366604,0.13807499328366604,0.2761499865673321,1068415.106652855
46,1985-02-16,0.005460153,5.021704799,-5.0162446460000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49225362877017,13.322418559470178,0.13117124361948274,0.13117124361948274,0.26234248723896547,1014994.3513202121
47,1985-02-17,1.544354761,3.406641836,-1.862287075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3676409473316613,13.19780587803167,0.12461268143850861,0.12461268143850861,0.24922536287701721,964244.6337542017
48,1985-02-18,9.902114183,5.189230487,4.7128836960000005,4.7128836960000005,4.7128836960000005,4.7128836960000005,0.0,0.0,0.0,0.0,0.0,0.0,2.249258899965078,13.079423830665085,0.11838204736658317,0.11838204736658317,0.23676409473316634,916032.4020664914
49,1985-02-19,0.168788517,4.043820998,-3.8750324810000003,0.8378512150000001,0.8378512150000001,0.8378512150000001,0.0,0.0,0.0,0.0,0.0,0.0,2.136795954966824,12.96696088566683,0.11246294499825402,0.11246294499825402,0.22492588999650803,870230.7819631669
50,1985-02-20,0.604209716,4.517471971,-3.9132622550000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.029956157218483,12.86012108791849,0.10683979774834129,0.10683979774834129,0.21367959549668258,826719.2428650084
51,1985-02-21,2.326158045,1.999057911,0.32710013400000015,0.32710013400000015,0.32710013400000015,0.32710013400000015,0.0,0.0,0.0,0.0,0.0,0.0,1.9284583493575587,12.758623280057565,0.10149780786092424,0.10149780786092424,0.2029956157218485,785383.2807217581
52,1985-02-22,1.775869439,2.878910902,-1.1030414629999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8320354318896805,12.662200362589687,0.09642291746787802,0.09642291746787802,0.19284583493575605,746114.1166856702
53,1985-02-23,0.450292723,4.735930182,-4.285637459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7404336602951964,12.570598590995203,0.09160177159448411,0.09160177159448411,0.18320354318896823,708808.4108513866
54,1985-02-24,0.106339438,3.951057853,-3.844718415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6534119772804365,12.483576907980444,0.0870216830147599,0.0870216830147599,0.1740433660295198,673367.9903088172
55,1985-02-25,0.15553922,4.439113941,-4.283574721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5707413784164146,12.400906309116422,0.0826705988640219,0.0826705988640219,0.1653411977280438,639699.5907933762
56,1985-02-26,0.0,5.371014947,-5.371014947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4922043094955937,12.322369240195602,0.0785370689208208,0.0785370689208208,0.1570741378416416,607714.6112537074
57,1985-02-27,1.242323731,4.830422444,-3.588098713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.417594094020814,12.247759024720823,0.07461021547477975,0.07461021547477975,0.1492204309495595,577328.8806910219
58,1985-02-28,1.013430636,5.153400396,-4.1399697600000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3467143893197733,12.176879320019783,0.07087970470104077,0.07087970470104077,0.14175940940208154,548462.436656471
59,1985-01-03,2.489767128,4.124712731,-1.6349456029999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2793786698537846,12.109543600553794,0.06733571946598872,0.06733571946598872,0.13467143893197744,521039.3148236474
60,1985-02-03,6.489221715,4.86964439,1.6195773249999998,1.6195773249999998,1.6195773249999998,1.6195773249999998,0.0,0.0,0.0,0.0,0.0,0.0,1.2154097363610954,12.045574667061105,0.06396893349268928,0.06396893349268928,0.12793786698537857,494987.34908246493
61,1985-03-03,0.499803548,5.963788359,-5.4639848109999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1546392495430406,11.984804180243051,0.060770486818054824,0.060770486818054824,0.12154097363610965,470237.9816283417
62,1985-04-03,0.443805918,4.668117868,-4.224311950000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0969072870658885,11.927072217765899,0.057731962477152086,0.057731962477152086,0.11546392495430417,446726.0825469247
63,1985-05-03,0.280027527,4.518402989,-4.2383754620000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.042061922712594,11.872226853412604,0.05484536435329447,0.05484536435329447,0.10969072870658894,424389.77841957833
64,1985-06-03,4.51888816,4.083616689,0.4352714710000001,0.4352714710000001,0.4352714710000001,0.4352714710000001,0.0,0.0,0.0,0.0,0.0,0.0,0.9899588265769643,11.820123757276974,0.052103096135629745,0.052103096135629745,0.10420619227125949,403170.2894985994
65,1985-07-03,9.954889258,4.595831298,5.3590579599999995,5.7943294309999995,5.7943294309999995,5.7943294309999995,0.0,0.0,0.0,0.0,0.0,0.0,0.9404608852481161,11.770625815948126,0.04949794132884826,0.04949794132884826,0.09899588265769652,383011.77502366947
66,1985-08-03,19.74950704,2.082646673,17.666860367,11.175,11.175,11.175,12.286189797999999,12.286189797999999,12.286189797999999,12.286189797999999,4.300166429299999,7.9860233687,4.978595948820709,19.49461781892072,0.262031365727406,0.262031365727406,0.524062731454812,2027581.265094714
67,1985-09-03,11.01701435,2.396612027,8.620402323,11.175,11.175,11.175,8.620402323,8.620402323,8.620402323,8.620402323,3.01714081305,5.60326150995,7.595949923777174,24.69809249077718,0.3997868380935358,0.3997868380935358,0.7995736761870716,3093523.940157542
68,1985-10-03,10.45296605,1.925195826,8.527770224000001,11.175,11.175,11.175,8.527770224000001,8.527770224000001,8.527770224000001,8.527770224000001,2.9847195784,5.543050645600001,10.051636027068314,29.71210966126832,0.5290334751088591,0.5290334751088591,1.0580669502177182,4093625.8136919807
69,1985-11-03,16.50024737,2.818146386,13.682100984,11.175,11.175,11.175,13.682100983999998,13.682100983999998,13.682100983999998,13.682100983999998,4.788735344399999,8.893365639599999,14.098352802894897,37.86345673229491,0.7420185685734163,0.7420185685734163,1.4840371371468326,5741690.288929023
70,1985-12-03,0.442050389,2.926031924,-2.4839815350000003,8.691018465,8.691018465,8.691018465,0.0,0.0,0.0,0.0,0.0,0.0,13.393435162750151,37.158539092150164,0.7049176401447454,0.7049176401447454,1.409835280289491,5454605.7744825715
71,1985-03-13,1.746431091,2.038527915,-0.2920968239999999,8.398921641000001,8.398921641000001,8.398921641000001,0.0,0.0,0.0,0.0,0.0,0.0,12.723763404612644,36.48886733401265,0.6696717581375081,0.6696717581375081,1.3393435162750162,5181875.485758442
