Day,Date,P,E,dS,S1,S2,S3,S1_E,S2_E,S3_E,Total_Excess,BFR,SFR,BS,SS,Qbase,Qsurf,Qtotal,Q
0,1985-01-01,7.835630509,6.018402787,1.8172277219999993,1.8172277219999993,1.8172277219999993,1.8172277219999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1985-02-01,2.211312626,6.709386696,-4.49807407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1985-03-01,0.0,6.625446562,-6.625446562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1985-04-01,0.0,5.175933167,-5.175933167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1985-05-01,0.024878245,6.568890732,-6.544012487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1985-06-01,2.812370831,6.772727718,-3.9603568869999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1985-07-01,16.13184634,6.878303388,9.253542952,8.7,8.7,8.7,0.5535429520000008,0.5535429520000008,0.5535429520000008,0.5535429520000008,0.19374003320000027,0.35980291880000054,0.18405303154000024,0.3501159171400005,0.009687001660000022,0.009687001660000022,0.019374003320000045,74957.37400075367
7,1985-08-01,26.36965701,5.312735147,21.056921863,8.7,8.7,8.7,21.056921863,21.056921863,21.056921863,21.056921863,7.36992265205,13.68699921095,7.1762768994104995,13.6594163439105,0.3776987841795003,0.3776987841795003,0.7553975683590006,2922608.049328308
8,1985-09-01,7.680103929,5.555099494,2.125004435,8.7,8.7,8.7,2.125004435000001,2.125004435000001,2.125004435000001,2.125004435000001,0.7437515522500003,1.3812528827500008,7.524027029077474,14.644667804077477,0.39600142258302534,0.39600142258302534,0.7920028451660507,3064232.646924752
9,1985-10-01,0.076426345,6.416250978,-6.339824633,2.360175366999999,2.360175366999999,2.360175366999999,0.0,0.0,0.0,0.0,0.0,0.0,7.1478256776236,14.268466452623603,0.376201351453874,0.376201351453874,0.752402702907748,2911021.014578514
10,1985-11-01,0.001259917,5.996806301,-5.995546384000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.790434393742419,13.911075168742423,0.3573912838811803,0.3573912838811803,0.7147825677623606,2765469.963849588
11,1985-12-01,0.0,5.675340001,-5.675340001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4509126740552984,13.571553449055301,0.33952171968712125,0.33952171968712125,0.6790434393742425,2627196.4656571085
12,1985-01-13,0.0,5.351737018,-5.351737018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.128367040352533,13.249007815352536,0.32254563370276523,0.32254563370276523,0.6450912674055305,2495836.6423742534
