Day,P,E,dS,S1,S2,S3,S1_E,S2_E,S3_E,Total_Excess,BFR,SFR,BS,SS,Qbase,Qsurf,Qtotal,Q,Q_obs
0,7.835630509,6.018402787,1.8172277219999993,1.8172277219999993,1.8172277219999993,1.8172277219999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357440.0
1,2.211312626,6.709386696,-4.49807407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320660.0
2,0.0,6.625446562,-6.625446562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261870.0
3,0.0,5.175933167,-5.175933167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226440.0
4,0.024878245,6.568890732,-6.544012487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205860.0
5,2.812370831,6.772727718,-3.9603568869999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207460.0
6,16.13184634,6.878303388,9.253542952,8.475,8.475,8.475,0.7785429520000005,0.7785429520000005,0.7785429520000005,0.7785429520000005,0.27249003320000015,0.5060529188000004,0.25886553154000014,0.49242841714000035,0.013624501660000019,0.013624501660000019,0.027249003320000038,105425.48688925365,500260.0
7,26.36965701,5.312735147,21.056921863,8.475,8.475,8.475,21.056921863,21.056921863,21.056921863,21.056921863,7.36992265205,13.68699921095,7.2473487744105,13.7979882189105,0.38143940917950037,0.38143940917950037,0.7628788183590007,2951552.7565723835,1141570.0
8,7.680103929,5.555099494,2.125004435,8.475,8.475,8.475,2.1250044349999992,2.1250044349999992,2.1250044349999992,2.1250044349999992,0.7437515522499997,1.3812528827499995,7.591545310327475,14.779686085327475,0.39955501633302537,0.39955501633302537,0.7991100326660507,3091730.118806623,1826320.0
9,0.076426345,6.416250978,-6.339824633,2.1351753669999995,2.1351753669999995,2.1351753669999995,0.0,0.0,0.0,0.0,0.0,0.0,7.211968044811101,14.4001088198111,0.37957726551637405,0.37957726551637405,0.7591545310327481,2937143.6128662913,1099420.0
10,0.001259917,5.996806301,-5.995546384000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.851369642570546,14.039510417570545,0.3605984022405554,0.3605984022405554,0.7211968044811108,2790286.4322229773,633050.0
11,0.0,5.675340001,-5.675340001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.508801160442019,13.696941935442018,0.3425684821285276,0.3425684821285276,0.6851369642570552,2650772.110611828,407600.0
12,0.0,5.351737018,-5.351737018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1833611024199175,13.371501877419917,0.32544005802210124,0.32544005802210124,0.6508801160442025,2518233.5050812373,299220.0
13,0.0,6.029483829,-6.029483829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.874193047298921,13.062333822298921,0.30916805512099615,0.30916805512099615,0.6183361102419923,2392321.829827175,235230.0
14,0.0,5.795325802,-5.795325802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5804833949339745,12.768624169933975,0.29370965236494634,0.29370965236494634,0.5874193047298927,2272705.738335816,190800.0
15,0.0,6.041621874,-6.041621874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.301459225187275,12.489600000187277,0.27902416974669897,0.27902416974669897,0.5580483394933979,2159070.4514190247,158240.0
16,0.0,6.565525455,-6.565525455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.036386263927912,12.224527038927913,0.265072961259364,0.265072961259364,0.530145922518728,2051116.9288480738,141530.0
17,0.674244555,5.407655251,-4.733410696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.784566950731516,11.972707725731517,0.25181931319639583,0.25181931319639583,0.5036386263927917,1948561.08240567,133260.0
18,11.782044,4.405401108,7.3766428920000005,7.3766428920000005,7.3766428920000005,7.3766428920000005,0.0,0.0,0.0,0.0,0.0,0.0,4.545338603194939,11.733479378194941,0.23922834753657599,0.23922834753657599,0.47845669507315197,1851133.028285386,220010.0
19,0.0,4.023577008,-4.023577008,3.3530658840000003,3.3530658840000003,3.3530658840000003,0.0,0.0,0.0,0.0,0.0,0.0,4.318071673035193,11.506212448035194,0.22726693015974717,0.22726693015974717,0.45453386031949433,1758576.3768711167,206910.0
20,0.000418827,5.130732427,-5.1303136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.102168089383433,11.290308864383434,0.21590358365175982,0.21590358365175982,0.43180716730351965,1670647.558027561,183030.0
21,0.0,5.462528205,-5.462528205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.897059684914261,11.085200459914262,0.20510840446917183,0.20510840446917183,0.41021680893834367,1587115.180126183,155790.0
22,11.74209693,4.240612247,7.501484683000001,7.501484683000001,7.501484683000001,7.501484683000001,0.0,0.0,0.0,0.0,0.0,0.0,3.7022067006685475,10.890347475668548,0.1948529842457132,0.1948529842457132,0.3897059684914264,1507759.4211198736,147990.0
23,20.59047187,4.743624237,15.846847633,8.475,8.475,8.475,14.873332316,14.873332316,14.873332316,14.873332315999999,5.205666310599999,9.6676660054,8.462479360705117,20.11261983050512,0.44539365056342767,0.44539365056342767,0.8907873011268553,3446426.4190952727,916690.0
24,5.222102023,2.55535382,2.6667482029999996,8.475,8.475,8.475,2.666748202999999,2.666748202999999,2.666748202999999,2.666748202999999,0.9333618710499997,1.7333863319499996,8.92604917016736,21.376214100867365,0.46979206158775627,0.46979206158775627,0.9395841231755125,3635219.699448102,1086280.0
25,0.086330103,4.130525348,-4.044195245,4.430804755,4.430804755,4.430804755,0.0,0.0,0.0,0.0,0.0,0.0,8.479746711658992,20.929911642358995,0.4463024585083684,0.4463024585083684,0.8926049170167368,3453458.714475697,622750.0
26,0.085129506,5.220518186,-5.135388679999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.055759376076042,20.505924306776045,0.42398733558295,0.42398733558295,0.8479746711659,3280785.778751912,413270.0
27,0.000181199,6.228297058,-6.228115859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.652971407272239,20.10313633797224,0.4027879688038024,0.4027879688038024,0.8055759376076048,3116746.489814316,313350.0
28,0.01014196,4.454174879,-4.444032919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.270322836908627,19.720487767608628,0.3826485703636123,0.3826485703636123,0.7652971407272245,2960909.1653235997,251470.0
29,0.0,5.466951161,-5.466951161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.906806695063195,19.356971625763197,0.3635161418454317,0.3635161418454317,0.7270322836908634,2812863.70705742,204260.0
30,0.140159629,6.184295192,-6.044135563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.561466360310035,19.011631291010037,0.34534033475316006,0.34534033475316006,0.6906806695063201,2672220.5217045485,171760.0
31,0.0,3.049335191,-3.049335191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.233393042294534,18.683557972994535,0.32807331801550205,0.32807331801550205,0.6561466360310041,2538609.4956193212,150880.0
32,1.680720913,4.272544749,-2.5918238359999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.921723390179807,18.37188832087981,0.31166965211472697,0.31166965211472697,0.6233393042294539,2411679.020838355,130880.0
33,0.00638761,3.624537716,-3.618150106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.625637220670816,18.07580215137082,0.2960861695089906,0.2960861695089906,0.5921723390179812,2291095.0697964374,113090.0
34,0.010236704,4.773344491,-4.763107786999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.344355359637275,17.794520290337278,0.2812818610335411,0.2812818610335411,0.5625637220670822,2176540.3163066157,104260.0
35,0.010322638,4.048474176,-4.038151538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0771375916554105,17.527302522355413,0.267217767981864,0.267217767981864,0.534435535963728,2067713.3004912843,95930.0
36,0.974121359,3.217464276,-2.2433429169999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8232807120726395,17.273445642772643,0.25385687958277076,0.25385687958277076,0.5077137591655415,1964327.6354667202,91890.0
37,0.488687162,5.87913903,-5.390451868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.582116676469007,17.03228160716901,0.2411640356036322,0.2411640356036322,0.4823280712072644,1866111.253693384,87950.0
38,0.249255382,3.124070152,-2.87481477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.353010842645556,16.80317577334556,0.22910583382345057,0.22910583382345057,0.45821166764690113,1772805.6910087145,85290.0
39,1.903996918,2.832301111,-0.928304193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.135360300513279,16.585525231213282,0.217650542132278,0.217650542132278,0.435301084264556,1684165.4064582787,87680.0
40,0.109637744,4.778889882,-4.669252138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9285922854876145,16.37875721618762,0.2067680150256641,0.2067680150256641,0.4135360300513282,1599957.1361353646,74820.0
41,0.989758919,5.32241883,-4.332659911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7321626712132336,16.182327601913236,0.1964296142743809,0.1964296142743809,0.3928592285487618,1519959.2793285965,70620.0
